|post_id|post_text|comment_id|comment_text|author_name|favorite_count|retweet_count
81|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1349015333949083648|@Spotify @Louis_Tomlinson Thaaaank you anyway 💙|ᴡᴀʟʟꜱ 🇦🇷💚|0|0
82|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1349012089042513923|@Spotify @Louis_Tomlinson finalmente né palhaça|Laura|0|0
83|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1349008754214400004|@Spotify @Louis_Tomlinson Is it available in all countries? Not showing up in Ireland|ann loves sister folklore²⁸|0|0
84|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1349005374448398338|@Spotify @Louis_Tomlinson Off to steal all my family and friends phones so I can like this playlist.|sof 𓆙|0|0
85|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1349002298199056393|@Spotify @Louis_Tomlinson caralho depois de. 1000 anos|fall (6-5)🚬|0|0
86|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348997146150887427|@Spotify @Louis_Tomlinson THANK YOU.|"𝒶𝓂ℯ𝓁𝒾ℯ¹ᵈ|²⁸ ᴄʟᴀɪᴍs ᴛʀᴀᴄᴋ 6 ᴏғ ʟᴛ2"|0|0
87|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348996779765862400|@Spotify @Louis_Tomlinson sigan la playlist no sean ortivas|valu🤠 -128|0|0
88|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348996004679278595|@Spotify @Louis_Tomlinson Reminder: keep streaming|"Anshika | stream VIBEZ"|0|0
89|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348994604771799041|@Spotify @Louis_Tomlinson Finally🤍|"◟̽◞̽ || STREAM VIBEZ AND TPWK"|0|0
90|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348994104320008194|@Spotify @Louis_Tomlinson Finally|Fanzoned|0|0
91|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348993500864512002|@Spotify @Louis_Tomlinson follow the playlist 😩|yas🐨|0|0
92|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348992154631335940|@Spotify @Louis_Tomlinson 🏃‍♀️🏃‍♀️🏃‍♀️✨|•≈𝘈𝘳𝘲𝘵𝘰𝘮𝘭𝘪𝘯𝘴𝘰𝘯≈•|0|0
93|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348991471903379461|@Spotify @Louis_Tomlinson Lou made it💯|Florence Jhanne Yee Serion|0|0
94|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348984524655493122|@Spotify @yellownell @Louis_Tomlinson کاری ندارم ولی پشتش سبزه یا من کورم؟|یار پیتزایی نایلر✰|0|0
95|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348984337925025802|@Spotify @Louis_Tomlinson finally|Alice 🧚🏻‍♀️|0|0
96|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348976220193505281|@Spotify @Louis_Tomlinson https://t.co/4FUEdcwnBI|"ave⁹¹ ♡ 's louis |ia bcz exams|"|0|0
97|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348973789552394240|@Spotify @Louis_Tomlinson Finally|arnika 🐉|0|0
98|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348971172067639298|@Spotify @Louis_Tomlinson AT LAST AAAAAAAAAAHHHHHHH!!!!!!!!|"kaye || pls check my pinned tweet. :)"|0|0
99|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348966149799731200|@Spotify @With1DNews @Louis_Tomlinson Hey have a question for @spotify do you are larry?💚💙|larry|0|0
100|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348965757066084359|@Spotify @LTHQOfficial @Louis_Tomlinson FINALLY|~V✨|0|0
101|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348964020661985280|@Spotify @LTHSUpdates @Louis_Tomlinson FINALLY TYSM BESTIE|pretzel²⁸ loves ry ♡|0|0
102|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348963723885494275|@Spotify @Louis_Tomlinson @Spotify excellent colour choice ty xx|FineLineStyles|0|0
103|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348952762164387840|@Spotify @LTHQOfficial @Louis_Tomlinson Finally!! So happy to see the #ThisIsLouisTomlinson playlist is back!… https://t.co/7xrxpomLPP|Sara|1|0
104|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348943579448795137|@Spotify @Louis_Tomlinson THANK U BESTIE|🦙claims track five on NBIL|0|0
105|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348937455483944962|@Spotify @Louis_Tomlinson LOVE U|ysa_tomoway🇪🇸🖤🧷|0|0
106|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348935272587792384|@Spotify @Louis_Tomlinson about time🙄|tori✨|0|0
107|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348922169070333952|@Spotify @1wallsxfineline @Louis_Tomlinson FINALLY|hannah:)|0|0
108|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348920150209212417|@Spotify @Louis_Tomlinson FINALLY|Francesca|0|0
109|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348915673229979648|"@Spotify @Louis_Tomlinson Yo
Do you need music promotion?"|Hridoy Hasan|0|0
110|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348911517606031360|@Spotify @Louis_Tomlinson About time|²⁸Hanady¹ᴰ.ᶻ◟̽◞̽ᴴ ❯❯❯❯ ᴺ|0|0
111|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348910258157211650|@Spotify @Louis_Tomlinson YYAAASSS❤️❤️|Lola.Allaerts|0|0
112|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348908955892899840|@Spotify @Louis_Tomlinson @Louis_Tomlinson you are the best person in this world! Love you!!🤍🤍🥺🥺🥺💞💞💞💓💓💓😭😭😭😭❤️❤️❤️|Wilma|0|0
113|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348902705100681217|@Spotify @Louis_Tomlinson I’m this was like 3 hours ago but FINALLY|marta NOBODY IS LISTENING|0|0
114|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348899584370745344|@Spotify @Louis_Tomlinson FINALLY|Kerina #TCOE|0|0
115|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348889324469841921|@Spotify @Louis_Tomlinson FINALLY! BUT THANKS!! 🤱🏻|sun; reserve.|0|0
116|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348888400200347648|@Spotify @LTHQOfficial @Louis_Tomlinson Finally. I'm so excited for this 😁. Thanks 🥰|moNika|0|0
117|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348882383651672064|"@Spotify @Louis_Tomlinson anyways 
https://t.co/XFNDHDilvn"|"Sanaᶻ || ZAYN DAY"|0|0
118|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348878377692913664|@Spotify @Louis_Tomlinson Thank you💕|Zoe ×‿×|0|0
119|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348877391050010624|@Spotify @Louis_Tomlinson Massive fank you!! 🙌🙌 https://t.co/kArEQ3wefN|Silvana Morales ×͜×|0|0
120|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348873739677495298|@Spotify @94SFINEWALLS @Louis_Tomlinson OMFGG FINALLY|"nitika🍷|| BRUNNA'S DAY"|0|0
121|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348872790053629952|@Spotify @Louis_Tomlinson Finally , I made my own 🤞|J I N X is streaming vibez • TGTATBO|0|0
122|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348868046937616385|@Spotify @Luchyy_G02 @Louis_Tomlinson https://t.co/INLkvb4BXf|Guada 🏠🇦🇷 //AU 📌|1|0
123|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348866824482406400|@Spotify @Louis_Tomlinson Finally fank you luv as louis would say ✌️|Dhvani Savla|0|0
124|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348863912138125313|@Spotify @Louis_Tomlinson FINALLYYYY|“”|0|0
125|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348861632160653313|@Spotify @Louis_Tomlinson T H A N K You ! https://t.co/70odaXMpPp|P|0|0
126|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348860745631453184|@Spotify @Louis_Tomlinson Thank you sir|Yaan¹ᴰ|0|0
127|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348859431430221824|@Spotify @Louis_Tomlinson fucking finally!!|x‿x|0|0
128|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348854125212012544|@Spotify @Louis_Tomlinson FINALLY https://t.co/L4x6cew3Ul|ً ZAYN DAY|0|0
129|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348853703235706881|@Spotify @Louis_Tomlinson thank you ❤️|𝗺𝗮𝗱𝗿𝗶𝗻𝗲|0|0
130|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348851870119374849|@Spotify @Louis_Tomlinson Thanks 🥰❤️ https://t.co/JjBLFkS08M|Paula Castillo|0|0
131|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348850625040314373|@Spotify @Louis_Tomlinson FINALLY, THANK YOU SO MUCH|𝙢𝙚𝙡𝙞𝙣𝙖|0|0
132|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348849793758588929|@Spotify @Louis_Tomlinson YUP YUP YUP|amelia|0|0
133|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348849767670042624|@Spotify @Louis_Tomlinson Gracias💙|jisuveve|0|0
134|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348849326731251715|@Spotify @Louis_Tomlinson OK GUYS, we have 12 more hours to break the record (145k) C'MON WE CAN... LOUIS TOMLINSON… https://t.co/OJRwTAx4Ac|Alma Kemp|5|1
135|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348848836782002178|@Spotify @Louis_Tomlinson https://t.co/5qdNrrFvLq|avrilᶻ³🚬|0|0
136|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348845695730671616|@Spotify @Louis_Tomlinson THANK YOUUUUUUU|sara|0|0
137|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348845254498078721|@Spotify @Louis_Tomlinson this happening on the 6th month anniversary of louis leaving syco makes me believe that 6… https://t.co/iPcKPPBuIr|ASH²⁸ ▽ loves Dani (all the time) ☭|0|0
138|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348844856358166531|@Spotify @Louis_Tomlinson Fanks 🕯|Larry Stylinson|1|0
139|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348843092552556551|@Spotify @Louis_Tomlinson tysm|ًvalerie is rr unbelievers|0|0
140|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348842998423961602|@Spotify @Louis_Tomlinson FINALLY|val loves juliane|0|0
141|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348842001672925185|@Spotify @Louis_Tomlinson ate q enfim ne  https://t.co/wpmLqv520l|mary.|0|0
142|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348841935591641089|@Spotify @Louis_Tomlinson It's finally here *-* Fanks💙|◟̽◞̽ Zahra ❱❱❱❱|0|0
143|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348841263827587073|@Spotify @Louis_Tomlinson YEAAYYYYY|"✨devi || fookin avocados ✨🌼"|0|0
144|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348840975024549888|@Spotify @Louis_Tomlinson yeah so long sigh but YAYYT|stuti ♡'s Vibez|1|0
145|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348840457783169025|@Spotify @Louis_Tomlinson wohoo https://t.co/nTdvmVyzC9|l i s a 🎄|0|0
146|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348839971709476875|@Spotify @Louis_Tomlinson i just re downloaded the app for this, thank you very much, i’ll go stream it now.|cris|0|0
147|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348837435107463171|@Spotify @Louis_Tomlinson YAS|Adriana Jasmay|0|0
148|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348837070299672577|"@Spotify @Louis_Tomlinson Finally........thank you
Im screaming......!!!!!"|Janet_achsah|0|0
149|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348833163011911687|@Spotify @Louis_Tomlinson Thank you , you make happy|SofiaMontenegro|0|0
150|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348831956411310080|@Spotify @Louis_Tomlinson https://t.co/XLWzE7Tq9U|HelenA|0|0
151|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348830112536428547|@Spotify @Louis_Tomlinson this ideally should not have taken so long but its k|"gauri ²⁸ ❀ married to nil | missing ananya | phh"|0|0
152|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348830027232645124|@Spotify @Louis_Tomlinson the we made it was a pun right|"gauri ²⁸ ❀ married to nil | missing ananya | phh"|0|0
153|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348829989781729280|@Spotify @Louis_Tomlinson thank youu|"gauri ²⁸ ❀ married to nil | missing ananya | phh"|0|0
154|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348829174358687744|@Spotify @Louis_Tomlinson Finally so glad|Sanj²⁸|0|0
155|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348829122005356550|@Spotify @Louis_Tomlinson Yessss bitches|Sanj²⁸|0|0
156|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348828902299377666|@Spotify @Louis_Tomlinson FINALLY|hardcore_larry28|0|0
157|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348828161350410241|@Spotify @Louis_Tomlinson YES FINALLY 🙌😍|Rajlakshmi|0|0
158|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348826089943048193|@Spotify @Louis_Tomlinson THANK YOUUUU|scrambled_egg|0|0
159|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348825645451784192|@Spotify @Louis_Tomlinson https://t.co/ZptVLe05P7|gii ᵕ̈|0|0
160|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348824230876602375|"@Spotify @LTHQOfficial @Louis_Tomlinson This is Louis Tomlinson: Verde 
This is harry Styles: Azul 

O Spotify é o… https://t.co/QsciA6PPi2"|ᴢᴜᴢᴜ²⁸ ₗₐᵣᵣᵧ;|0|0
161|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348824194964979712|@Spotify @Louis_Tomlinson num sorro não, me da premium gratis pra eu perdoar|ҽӀӀɑ|0|0
162|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348824145484804097|@Spotify @Louis_Tomlinson FINALLY!|sun.|0|0
163|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348823470289739776|@Spotify @LTHQOfficial @Louis_Tomlinson At last @Spotify!|isaaaay10|0|0
164|1348660948312207364|"Calling all @Louis_Tomlinson fans... we made it 🚨
Sorry this took so long to fix 👇
https://t.co/c630dqzOx2"|1348821341231837190|@Spotify @LTHQOfficial @Louis_Tomlinson finalmente né moh|𝑨𝒏𝒂 🌥 ❯❯❯❯|0|0
165|1348649686131994625|Good morning to everyone, especially the birthday queen @maryjblige 💚 https://t.co/EcRtNYP0GR|1349025389021167626|@Spotify @maryjblige SWEET MELODY SPOTIFY @Spotify|alex🌺|0|0
